Id,LogPriceMo,m0_explicit_mean_oof_prediction,m0_explicit_mean_absolute_error,text_baseline_k12_mean_oof_prediction,text_baseline_k12_mean_absolute_error,m1_incremental_k6_mean_oof_prediction,m1_incremental_k6_mean_absolute_error,m1_incremental_k12_mean_oof_prediction,m1_incremental_k12_mean_absolute_error,m1_incremental_k18_mean_oof_prediction,m1_incremental_k18_mean_absolute_error,m1_incremental_k24_mean_oof_prediction,m1_incremental_k24_mean_absolute_error
1389,3.935759103745312,3.2367042864061184,0.6990548173391933,3.2804224255116594,0.6553366782336525,3.2804224255116603,0.6553366782336525,3.2982944431168755,0.6374646606284369,3.2909378754711724,0.64482122827414,3.289816587149756,0.6459425165955552
1395,3.397940008672037,3.247769449307331,0.15448079463038383,3.263304808760136,0.15232136797414106,3.2492688638231817,0.16635731291109518,3.2336882792306803,0.1800729925600754,3.2585204432627615,0.17011210100001978,3.2585204432627615,0.17011210100001975
1399,3.161368002234975,3.135519046194738,0.23394380435545487,3.280404384734278,0.26675668660321994,3.280404384734279,0.2667566866032199,3.280404384734279,0.2667566866032199,3.280404384734279,0.26675668660321983,3.295180962818461,0.28153326468740214
1402,1.0,1.0351109094083815,0.03511090940838153,1.0170548843721465,0.01705488437214635,1.015628181931578,0.015628181931578156,1.0060282897394281,0.0060282897394280275,1.0041299087268338,0.004129908726833831,1.0029766833691691,0.0029766833691692086
1409,2.330413773349191,2.3733219968307475,0.04290822348155661,2.3553857129718723,0.036944271915783686,2.3553857129718723,0.036944271915783665,2.3553857129718723,0.036944271915783665,2.3553857129718723,0.036944271915783686,2.3553857129718723,0.036944271915783714
1412,1.0,1.0295270200397024,0.029527020039702423,1.0144508673347254,0.014450867334725715,1.0161044209347514,0.016104420934751517,1.014194909628358,0.014194909628358055,1.009115085510325,0.009115085510324894,1.0055547952010317,0.005554795201031882
1416,1.0,1.0324942400684827,0.032494240068482914,1.0093200519043939,0.009320051904393934,1.0079661902367048,0.007966190236704862,1.0057174649347724,0.0057174649347722095,1.0061999858387647,0.00619998583876471,1.0052198986280945,0.00521989862809441
1418,2.765916793966632,3.1947032410732623,0.4739793657220943,3.1519366921495275,0.3860198981828958,3.1519366921495275,0.38601989818289567,3.166723277464039,0.40080648349740733,3.1703440043056794,0.40442721033904794,3.169491154937412,0.4035743609707799
1421,1.0,1.02796650547186,0.02796650547186045,1.0115570163252814,0.011557016325281355,1.0127172356062517,0.012717235606251587,1.0097842562629333,0.009784256262933232,1.0153406463858694,0.015340646385869428,1.0019326034482734,0.0019326034482735287
1422,2.330413773349191,2.382613177191703,0.05219940384251172,2.3759622336539676,0.04761354638820803,2.375962233653967,0.04761354638820801,2.375962233653967,0.04761354638820796,2.3740761110235926,0.04572742375783319,2.374076111023592,0.04572742375783314
1423,1.0,1.0303234528888268,0.03032345288882691,1.0113538690008992,0.011353869000899252,1.0141761244689385,0.014176124468938322,1.00593982773725,0.00593982773724987,1.0078579191088157,0.007857919108815937,1.0111316093774938,0.01113160937749379
1428,3.619788758288394,3.370845256574575,0.26889524169077406,3.3563671490936358,0.26644390660838607,3.452588051606791,0.2984545223884917,3.5036915623991183,0.3610577857945061,3.480551097512406,0.38419825068121816,3.480551097512406,0.38419825068121816
1435,2.619788758288394,2.7834836079020486,0.18633973342248886,2.897358781109122,0.2991260110067112,2.897358781109122,0.29912601100671116,2.9136520817585625,0.32174345075313016,2.9077332831483393,0.3158246521429069,2.9020121737570195,0.310103542751587
1437,4.397070549959409,3.979392077223051,0.4176784727363578,4.149226109836218,0.2478444401231909,4.179600769596566,0.21746978036284365,4.197891140806905,0.19917940915250343,4.207104513288014,0.18996603667139517,4.194493506750142,0.2025770432092672
1445,1.0,1.0257567269257852,0.025756726925785102,1.0123663947493415,0.012366394749341614,1.0074990673215571,0.007499067321557173,1.0040873162752173,0.004087316275217345,1.004751355354116,0.004751355354116071,1.0039371310809504,0.003937131080950418
1448,1.0,1.0340058261467722,0.03400582614677208,1.0129925176623216,0.012992517662321634,1.0115209350946934,0.011520935094693286,1.0037214412667104,0.0037214412667102904,1.001356375100033,0.0013563751000330916,1.000946780710255,0.0009467807102549797
1449,2.3483048630481607,2.1489682958055107,0.1993365672426495,2.3539020900465095,0.009703067392736653,2.3539020900465095,0.009703067392736653,2.353326479027988,0.010278678411257357,2.353326479027989,0.010278678411257357,2.3528515300390564,0.01075362740018917
1453,1.0,1.030635529470012,0.030635529470011903,1.0142426479921882,0.014242647992188173,1.0115653804997253,0.011565380499725253,1.0046975349394827,0.0046975349394825176,1.0040379940270163,0.004037994027016401,1.004482581443559,0.004482581443559119
1455,2.762803558542489,3.925047986182213,1.1622444276397237,3.722955824170151,0.9601522656276611,3.68589340678991,0.9230898482474208,3.687607216687681,0.9248036581451917,3.687607216687681,0.9248036581451915,3.7054762773653778,0.9426727188228892
1457,3.0,3.1659595836752894,0.2860854271588069,3.1211973883105846,0.2524043390485036,3.098663984788213,0.22987093552613222,3.060379770024243,0.19307405434112085,3.048723997780685,0.19950103913187522,3.03363648634008,0.21458855057247933
1458,4.397070549959409,4.030523436334033,0.36654711362537584,3.7283299786560584,0.6687405713033512,3.754613383706615,0.642457166252794,3.709990384559247,0.6870801654001615,3.7021031873893513,0.6949673625700576,3.7021031873893513,0.6949673625700579
1460,3.4771212547196626,3.3013549179354165,0.18404119869103155,3.200100407130583,0.281246922377275,3.200100407130583,0.281246922377275,3.2005293652461817,0.2808179642616759,3.2116253272435102,0.2697220022643475,3.2116253272435102,0.2697220022643475
1462,4.176091259055681,3.9454525616756095,0.24883838756432217,3.849135695486735,0.3451552537531971,3.851538628311508,0.34275232092842434,3.851538628311508,0.3427523209284242,3.8076643339965757,0.3866266152433561,3.8076643339965757,0.386626615243356
1464,2.3483048630481607,2.146252090258475,0.2020527727896857,2.35087490760107,0.00613372950318507,2.35087490760107,0.006133729503185093,2.351516526977057,0.005492110127198235,2.349640520592569,0.0073681165116862065,2.349640520592569,0.0073681165116862065
1468,1.0,1.0363436926201561,0.03634369262015613,1.013877171804492,0.013877171804492194,1.0163026342437536,0.016302634243753424,1.021562065059101,0.021562065059101253,1.0112598649398616,0.011259864939861686,1.0091424691107764,0.009142469110776496
1470,2.619788758288394,2.721386010421997,0.10159725213360264,2.7236225605472493,0.103833802258855,2.7236225605472493,0.10383380225885493,2.7236225605472493,0.1038338022588549,2.7236225605472493,0.10383380225885494,2.7236225605472493,0.10383380225885497
1475,3.521791649639124,2.7993518168095335,0.7466158452639785,2.8497757099121195,0.6720159397270042,2.8481770068535974,0.673614642785526,2.8481770068535974,0.673614642785526,2.8813904148745837,0.6458806690487238,2.8813904148745837,0.6458806690487238
1476,3.5634810853944106,3.617695414355264,0.1471519321147676,3.6275987633643445,0.1487980439690718,3.5942285981335664,0.1427271142988727,3.5529751953394806,0.14378088991957194,3.5795332069423673,0.11722287831668601,3.577456725866431,0.11514639724075015
1478,2.0293837776852097,2.1647310004191596,0.13534722273394978,2.0030565427374114,0.049443595134162535,2.0030565427374114,0.04944359513416251,1.9992752300396597,0.053224907831913956,1.9911102429842327,0.05441795511907974,1.9938964733931024,0.051631724710210325
1483,4.397070549959409,3.8238438757975137,0.5732266741618959,3.7489270385691413,0.6481435113902683,3.892209135298363,0.5048614146610466,3.808192402585243,0.5888781473741667,3.820244596362307,0.5768259535971021,3.8238954032124135,0.5731751467469962
1489,1.0,1.0305595468786841,0.03055954687868394,1.0212074212397813,0.021207421239781275,1.012741696911267,0.012741696911267086,1.0066226407873025,0.006622640787302436,1.0035809825036852,0.003580982503685126,1.003622103832594,0.0036221038325942034
1496,2.397940008672037,2.443257503213964,0.16753790727674517,2.4389340988166377,0.12964731550911426,2.4389340988166377,0.1296473155091143,2.4515368508808275,0.14225006757330405,2.453285353785308,0.14399857047778436,2.450946929046047,0.14633699521704546
1497,2.845098040014257,3.739527587675538,0.9274831761043364,3.6094625194568897,0.797418107885688,3.552582066432567,0.7863826470899397,3.552582066432567,0.7863826470899397,3.552582066432567,0.7863826470899394,3.552582066432567,0.7863826470899395
1507,2.845098040014257,3.5560611442524106,0.7822102011924174,3.4624463194575426,0.6923397500569403,3.4624463194575426,0.6923397500569404,3.462367146393709,0.6922605769931073,3.431721676294059,0.6616151068934565,3.431721676294059,0.6616151068934564
1509,4.273001272063738,3.6772164748048484,0.5957847972588894,3.6162200843294725,0.656781187734265,3.6162200843294725,0.656781187734265,3.6162200843294734,0.6567811877342649,3.605005775919646,0.667995496144092,3.6050057759196457,0.667995496144092
1513,2.8211858826088454,3.8998708301102525,1.0786849475014069,4.117651065912078,1.2964651833032328,4.077272284709624,1.256086402100777,4.0788761458834015,1.2576902632745555,4.073526110728008,1.2523402281191618,4.065687926916057,1.2445020443072115
1515,2.1760912590556813,2.0849572608482028,0.18014831819756144,2.1383178916504972,0.19646313364303836,2.138317891650497,0.1964631336430383,2.142458599522045,0.19232242577149009,2.1503824699974365,0.18439855529609822,2.1503824699974365,0.18439855529609825
1517,3.2218487496163566,3.555684906542898,0.3897380264472059,3.3815901644894284,0.32831370334660887,3.404981430675368,0.3262382485073377,3.395315416237284,0.31657223406925344,3.395315416237284,0.31657223406925344,3.395315416237284,0.3165722340692535
1523,1.0,1.0306589282305576,0.030658928230557624,1.0141961518213596,0.014196151821359726,1.0146552964490199,0.014655296449020172,1.0099113639798678,0.009911363979868127,1.0064217844653631,0.0064217844653633675,1.0087262227764604,0.008726222776460613
1529,2.0293837776852097,2.164463636271493,0.1350798585862833,1.9952236986308272,0.055758567917494006,1.9952236986308272,0.05575856791749394,1.9952236986308272,0.055758567917493985,1.9952236986308272,0.055758567917493916,1.9974715033658121,0.05800637265247919
1530,4.174641192660449,4.008197658532682,0.16644353412776822,4.128673171770663,0.07596056530818929,4.056759214928979,0.1391425301534916,4.01943083046262,0.17647091461984937,4.01260940638847,0.1764139246751107,3.976530608005646,0.2049889986736922
1535,3.574031267727719,3.2593123650782885,0.324778816701834,3.2694066330394476,0.33871531650315573,3.2581995695233275,0.34992238001927684,3.2581995695233275,0.3499223800192769,3.2717011246757197,0.3364208248668842,3.2717011246757197,0.3364208248668842
1536,1.0,1.034555324304154,0.03455532430415424,1.0140174036201695,0.014017403620169455,1.008975374610705,0.008975374610705023,1.0055158729023297,0.005515872902329766,1.0040829887472182,0.004082988747218364,1.0030864509804347,0.0030864509804348185
1538,3.263241434774581,2.865570994565849,0.3976704402087323,2.9481621920526915,0.32925853610375055,2.9387049015915037,0.33871582656493837,2.9483177025916367,0.3291030255648052,2.9825623565421315,0.325494089026253,2.986770973983362,0.3297027064674837
1545,3.318758762624413,3.3041051737996967,0.18284414373587182,3.242934615789668,0.25053840076516226,3.2470040962180824,0.2479127359229742,3.2481897944732046,0.24909843417809627,3.2534186629060384,0.252185914065073,3.2878628648496884,0.2234962923354563
1547,3.397940008672037,3.3313749941473056,0.11349891124125226,3.308273951120043,0.22927566034393884,3.312342778606946,0.22891351829813567,3.3033092551544927,0.22128340385068115,3.3033092551544927,0.22128340385068124,3.3044779400371027,0.22011471896807122
1553,1.0,1.0383934067054479,0.038393406705448184,1.0138704576100024,0.013870457610002473,1.0095540212262488,0.009554021226248799,1.0066204337675204,0.0066204337675203175,1.0045016726613794,0.004501672661379408,1.0041897613525144,0.004189761352514321
1555,3.397940008672037,3.2417562109804847,0.16807683469859547,3.212789310880324,0.19295904106485512,3.226833395029387,0.1791112040501013,3.214489804883894,0.1912585470612857,3.184210510295566,0.21623837397425386,3.1960122080956177,0.20443667617420241
1558,1.0,1.0335318423282092,0.033531842328209195,1.0104440301185456,0.010444030118545621,1.009878099354145,0.00987809935414501,1.0071730195173096,0.007173019517309598,1.0078793136404514,0.007879313640451436,1.009220554335772,0.00922055433577219
1561,1.0,1.0319356964859572,0.031935696485957156,1.0120731722096257,0.012073172209625494,1.0155737686546333,0.015573768654633158,1.0267990230297037,0.02679902302970365,1.0034937482462531,0.0034937482462532145,1.0067737640424428,0.006773764042442787
1565,1.0,1.0318795424820602,0.031879542482060055,1.0096718244131804,0.009671824413180385,1.012407006833484,0.01240700683348408,1.0067573501504108,0.006757350150410702,1.0093356038216252,0.009335603821625316,1.012666368933593,0.012666368933593075
1568,2.8211858826088454,3.455406607692134,0.6342207250832885,3.4458118846979966,0.6246260020891519,3.4355577914718607,0.6143719088630156,3.419949688793204,0.5987638061843595,3.4262669332264357,0.6050810506175909,3.42713609710864,0.605950214499795
1577,1.0,1.0284744980936575,0.02847449809365754,1.0149409058559569,0.01494090585595681,1.0126596085881316,0.012659608588131577,1.0134120499411918,0.013412049941191795,1.0044382364180113,0.0044382364180113095,1.0046210173375418,0.004621017337541744
1579,3.0,3.3566720523416627,0.3566720523416628,3.3418202837660815,0.3418202837660818,3.3418202837660815,0.3418202837660818,3.297427038603962,0.35675735298499445,3.317716007269568,0.37704632165059976,3.3299493183970386,0.38927963277807054
1580,2.6020599913279625,1.9992725537897016,0.6027874375382613,2.025848645202678,0.5762113461252848,2.025848645202678,0.5762113461252848,2.0258486452026774,0.5762113461252848,2.025848645202678,0.5762113461252848,2.025848645202678,0.5762113461252848
1584,3.619788758288394,3.5272833656729077,0.32669341404420527,3.4368666865979782,0.27485806093186016,3.447981154433313,0.27793447940289856,3.447981154433313,0.2779344794028984,3.4612960064323346,0.26461962740387707,3.4612960064323355,0.26461962740387696
1594,4.619788758288394,3.474730114698738,1.1450586435896555,3.465122190534744,1.1546665677536496,3.5172709994021454,1.1025177588862483,3.4931992804197436,1.1265894778686505,3.5197572920226294,1.1000314662657644,3.5559817499249484,1.0638070083634457
1595,3.4771212547196626,3.268734859875708,0.2322778958112402,3.243165427947608,0.24514616647404494,3.248378438321223,0.2399331561004297,3.2553000278651183,0.23301156655653435,3.2483498338744425,0.236662432225501,3.2483498338744425,0.23666243222550093
1600,1.0,1.0334470050928943,0.03344700509289429,1.0120746080988317,0.01207460809883163,1.0104555216624536,0.010455521662453404,1.009549857775308,0.009549857775308057,1.0085623097460796,0.00856230974607961,1.0084274150126855,0.008427415012685614
1601,2.330413773349191,2.3648035438823123,0.034389770533121,2.352833841354543,0.028523544651940826,2.352833841354543,0.0285235446519408,2.352833841354543,0.0285235446519408,2.3509477187241683,0.026637422021565983,2.3509477187241683,0.026637422021565983
1604,4.0,3.2897912107191316,0.7102087892808683,3.3454503511114124,0.6545496488885878,3.345450351111412,0.6545496488885877,3.3454503511114124,0.6545496488885877,3.348210518967675,0.6517894810323246,3.361288424471644,0.6387115755283554
1608,3.146128035678238,3.2134482069844323,0.24750522580707024,3.249540085911447,0.18852833080977913,3.2330212414064396,0.1812354797807039,3.2161331594059446,0.17251672401582357,3.2161331594059446,0.1725167240158235,3.2161331594059446,0.17251672401582357
1609,1.0,1.028830351893708,0.028830351893707806,1.014901548019615,0.014901548019614907,1.0161863403128382,0.016186340312838256,1.019501791957339,0.019501791957339032,1.008551780505306,0.00855178050530594,1.0041828044891221,0.004182804489122216
1615,2.330413773349191,2.365577527579263,0.0351637542300719,2.3532165123241993,0.03123153040149158,2.353216512324199,0.031231530401491535,2.3532165123241993,0.031231530401491604,2.353216512324199,0.031231530401491535,2.3532165123241993,0.031231530401491604
1627,1.0,1.0334412288493986,0.03344122884939863,1.0144004324745113,0.014400432474511182,1.0067490705046396,0.006749070504639343,1.003990745861387,0.003990745861386968,1.0027285312284475,0.0027285312284473506,1.0026542627427422,0.0026542627427421084
1628,2.619788758288394,2.7202945899858415,0.1005058316974474,2.7202945899858415,0.10050583169744734,2.7202945899858415,0.10050583169744735,2.716989265826281,0.09720050753788637,2.7169892658262804,0.09720050753788634,2.7169892658262804,0.09720050753788627
1631,1.0,1.0319331419149431,0.031933141914942995,1.0143416737849305,0.014341673784930542,1.013955263719034,0.01395526371903415,1.0102643779203437,0.010264377920343803,1.0073747856673358,0.007374785667335859,1.002951072785686,0.002951072785686226
1647,2.762803558542489,3.630413182860193,0.8676096243177044,3.5799109255352386,0.8171073669927494,3.5417484823655143,0.7789449238230255,3.5049882025482737,0.7421846440057842,3.5273866727823027,0.7645831142398134,3.5412084060018096,0.7784048474593201
1648,3.439332693830263,2.975528152195165,0.5941440608364973,2.9185541475968493,0.5737443703520488,2.8885383022993962,0.6037602156495019,2.94087885022232,0.5514196677265778,2.9176335933026625,0.5746649246462358,2.883154580154541,0.6091439377943573
1657,3.5223355376023853,4.081472910367287,0.559137372764902,3.8512888807813916,0.3309710019919076,3.8253737807393002,0.305055901949817,3.8037967538377537,0.2954110297214182,3.815572597957395,0.3071868738410596,3.7765065920803713,0.26812086796403645
1658,2.0293837776852097,2.170384239808998,0.14100046212378858,2.0150642178139275,0.040467388678696925,2.0150642178139275,0.040467388678696925,2.010514463767028,0.04149009544953654,2.0133006941758977,0.03870386504066705,2.0155484989108827,0.040951669775652254
1662,2.3483048630481607,2.1427467129598763,0.20555815008828443,2.3504341018337227,0.006692686049574381,2.3504341018337227,0.006692686049574426,2.3504341018337227,0.006692686049574381,2.3504341018337227,0.006692686049574426,2.3504341018337227,0.006692686049574403
1664,1.0,1.0387651235436393,0.038765123543639236,1.014795109003725,0.01479510900372486,1.008065284676509,0.008065284676508999,1.003618128091438,0.003618128091438,1.0016867058139804,0.001686705813980538,1.0018206282363125,0.0018206282363123938
1673,3.574031267727719,2.9807034810332875,0.6108918054357948,3.220514540772436,0.3590705435416849,3.223560814202279,0.3599491595831522,3.223560814202279,0.35994915958315205,3.2209464204758773,0.35733476585675045,3.2209464204758773,0.35733476585675056
1677,2.920818753952376,2.763460268440313,0.1573584855120631,2.8102933127306553,0.11512117528276689,2.8102933127306553,0.11512117528276684,2.8102933127306553,0.11512117528276689,2.8102933127306553,0.11512117528276686,2.8102933127306553,0.11512117528276691
1680,1.0,1.0248517662474539,0.024851766247453812,1.0099300607770385,0.009930060777038252,1.0099300607770385,0.009930060777038263,1.0076984706325716,0.0076984706325715305,1.005204634309147,0.005204634309146939,1.0052381885962374,0.005238188596237492
1682,4.397070549959409,4.048367110609975,0.3487034393494336,3.780826908602896,0.6162436413565134,3.7372847685377613,0.6597857814216477,3.73116322262378,0.6659073273356291,3.731163222623779,0.6659073273356291,3.736471869477538,0.660598680481871
1684,2.0,2.0353750883355115,0.07655387555137302,2.0206449422129604,0.09135723939834717,2.016982449044258,0.09680884153694677,1.999625438396809,0.08112447484947681,1.99873088391186,0.08022992036452839,2.0006160499830363,0.08128313206187376
1690,3.151267675330649,3.2125127809598992,0.18873766258185204,3.17939699225398,0.20956836443388935,3.1793969922539795,0.20956836443388935,3.1941835775684915,0.21292763911397286,3.189851885209103,0.2085959467545841,3.1876391195302447,0.19946977664083015
1694,2.1760912590556813,2.111923895580272,0.1433363134381755,2.1264752411777783,0.15506167867361334,2.1264752411777783,0.1550616786736133,2.1264752411777783,0.15506167867361334,2.1264752411777783,0.1550616786736134,2.1287230459127633,0.1528138739386282
1700,2.762803558542489,4.08649809635534,1.3236945378128526,3.8451224487422353,1.0823188901997454,4.0974275571773155,1.334623998634827,4.2538041471158,1.4910005885733117,4.2784231872075145,1.5156196286650259,4.276456703820832,1.5136531452783433
1705,1.0,1.033451490186541,0.0334514901865411,1.0149992436994273,0.014999243699427267,1.0118445245956615,0.011844524595661576,1.0074181172021452,0.007418117202145314,1.0034627671503868,0.0034627671503869805,1.0036656977476404,0.0036656977476405726
1706,3.619788758288394,3.094145303398716,0.5256434548896787,3.2164564114571355,0.40333234683125846,3.2124876534407063,0.4073011048476882,3.209905607266265,0.40988315102212913,3.1782299700039784,0.4415587882844159,3.163142458563374,0.45664629972502
1707,2.330413773349191,2.3695770169594486,0.0391632436102576,2.3537364941619368,0.03381659832266213,2.3537364941619368,0.03381659832266211,2.3518503715315626,0.03193047569228733,2.345103220127114,0.03867762709673546,2.339446001282048,0.04433484594180126
1709,2.998186659236532,3.8800117511382255,0.8818250919016932,4.10212044582666,1.1039337865901286,4.105783931307904,1.1075972720713723,4.098882529445108,1.100695870208575,4.103609871355706,1.1054232121191743,4.106348883593951,1.1081622243574183
1711,4.397070549959409,3.790577657937873,0.6064928920215353,4.026585329040267,0.3704852209191424,4.0449999792177875,0.3520705707416214,4.0960852943044275,0.30098525565498174,4.081048689253243,0.3160218607061659,4.068794293774603,0.32827625618480616
1713,2.619788758288394,2.7161849139013374,0.09639615561294357,2.7161849139013374,0.0963961556129436,2.7161849139013374,0.09639615561294354,2.7161849139013374,0.09639615561294353,2.7161849139013374,0.09639615561294353,2.7161849139013374,0.09639615561294353
1721,2.6020599913279625,2.354622682906218,0.2710362430404403,2.3686231864866434,0.2560739186253865,2.3861377307134433,0.23855937439858615,2.3861377307134433,0.23855937439858615,2.390175138632471,0.23452196647955842,2.390175138632471,0.2345219664795585
1727,1.0,1.0341395851179065,0.03413958511790647,1.0092522261707244,0.009252226170724553,1.0092889060315438,0.009288906031543786,1.0071199208102213,0.007119920810221414,1.0047189434445742,0.004718943444574386,1.003264257041128,0.0032642570411280714
1734,1.0,1.0329791591546074,0.03297915915460733,1.0140985205932465,0.01409852059324639,1.0090568634140997,0.009056863414099624,1.0037421468949546,0.003742146894954368,1.0017164074664118,0.0017164074664117845,1.00166179373563,0.0016617937356302125
1744,2.330413773349191,2.3708144159800644,0.04040064263087286,2.3586057053691496,0.028191932019958354,2.3586057053691496,0.028191932019958333,2.360094749551025,0.029680976201833187,2.356873817613934,0.032901908138923686,2.3512165987688682,0.038559126983989465
1745,3.397940008672037,3.6292747925765902,0.2728647136652985,3.662089434523267,0.29997921028481855,3.6752198683565993,0.31310964411815095,3.6752198683566,0.31310964411815095,3.6752198683565993,0.31310964411815095,3.673190166793926,0.3151393456808249
1748,3.0,3.033670535914532,0.5149167690161311,2.981078249182988,0.5200178233274159,2.999622230975109,0.5385618051195373,2.9996222309751093,0.5385618051195371,2.997071176824248,0.5360107509686762,2.997071176824248,0.5360107509686762
1752,3.69167076559452,3.210571931090084,0.48109883450443613,3.178251487552612,0.5266440482839922,3.178251487552612,0.5266440482839922,3.1836554686493264,0.521240067187278,3.175012917008345,0.5298826188282598,3.175012917008345,0.5298826188282599
1753,2.0293837776852097,2.1650020155531546,0.1356182378679452,2.003661936248739,0.04396550802476038,2.003661936248739,0.04396550802476036,2.003661936248739,0.04396550802476038,2.003661936248739,0.04396550802476033,2.0017887656362516,0.042337202226316026
1755,4.397070549959409,3.4475427919947186,0.9495277579646902,3.4227756957439075,0.9742948542155014,3.5682255177593647,0.8288450322000449,3.6734026188487254,0.7236679311106835,3.6734026188487254,0.7236679311106838,3.6873493066353618,0.7097212433240472
1764,3.694605198933569,3.5870646786835634,0.14347931644988504,3.5927577358173344,0.15320059503401165,3.5722709392928778,0.17169191150227694,3.5228942706568107,0.18739185082970006,3.549452282259697,0.1608338392268141,3.549452282259697,0.1608338392268139
1765,4.397070549959409,3.773889860786255,0.6231806891731538,4.018579175101966,0.3784913748574433,3.9686542419698077,0.4284163079896022,3.9498301764000407,0.44724037355936785,3.9471871157893923,0.44988343417001664,3.9423295288523184,0.45474102110709114
1769,3.653212513775344,3.8430089391427424,0.230461013466183,3.7231957337348156,0.1680384599928162,3.7231957337348156,0.16803845999281625,3.7231957337348156,0.1680384599928162,3.7231957337348165,0.16803845999281616,3.7231957337348156,0.16803845999281627
1770,2.942008053022313,3.0091450009010794,0.16770580523861234,3.070445094805488,0.15802868441055912,3.070445094805488,0.15802868441055923,3.090303715077193,0.17788730468226333,3.0962680674477596,0.1809781357139863,3.0385437973799805,0.20660081804862157
1774,1.0,1.0285223622858288,0.02852236228582854,1.0132377961513335,0.013237796151333525,1.015417870080433,0.015417870080433183,1.0090600327573547,0.00906003275735474,1.009489704272229,0.009489704272229005,1.0045251808546758,0.004525180854675759
1777,1.0,1.0302232693305116,0.03022326933051154,1.0127116194803922,0.012711619480392112,1.0104367902474445,0.01043679024744445,1.0097419463278012,0.009741946327801232,1.009146958434457,0.009146958434456764,1.0061545884385474,0.0061545884385474595
1778,2.920818753952376,2.763292231950871,0.15752652200150558,2.790806992591274,0.13001176136110193,2.790806992591274,0.1300117613611019,2.790806992591274,0.13001176136110187,2.790806992591274,0.13001176136110187,2.790806992591274,0.1300117613611019
1779,2.619788758288394,2.701021601838929,0.08123284355053417,2.699763294278518,0.07997453599012341,2.699763294278518,0.07997453599012339,2.699763294278518,0.07997453599012339,2.699763294278518,0.07997453599012343,2.699763294278518,0.0799745359901233
1782,1.0,1.035053399294011,0.03505339929401073,1.016658360313398,0.016658360313397992,1.0160870162599516,0.01608701625995156,1.0096835280881293,0.009683528088129511,1.0066265739844396,0.006626573984439521,1.0064515398227563,0.00645153982275617
1791,4.698970004336019,3.917987170074853,0.7809828342611658,3.4680603968180144,1.2309096075180044,3.4680603968180144,1.2309096075180044,3.4680603968180144,1.2309096075180044,3.4268851173805444,1.2720848869554744,3.4268851173805444,1.2720848869554744
1795,1.0,1.0363759896916722,0.03637598969167203,1.0123143653791609,0.012314365379161007,1.031563860363366,0.03156386036336598,1.0568850567989545,0.05688505679895454,1.05707426113984,0.05707426113984012,1.0587274367247599,0.05872743672476003
1803,3.9542425094393248,3.7133392254989994,0.2601064681808653,3.6513256063067288,0.3221200873731346,3.6537285391315018,0.3197171545483618,3.6537285391315018,0.3197171545483619,3.642514230721676,0.33093146295818876,3.642514230721676,0.33093146295818876
1806,4.397070549959409,4.043017793952933,0.35405275600647623,3.7883944758368875,0.6086760741225212,3.7833425468217947,0.6137280031376144,3.809333106508654,0.5877374434507553,3.809333106508654,0.5877374434507553,3.832216486037683,0.5648540639217267
1807,3.6989700043360174,3.5676281474388967,0.16481926431501542,3.5746428905344856,0.1746343484970075,3.5400654781413365,0.20262596888563777,3.5402496050907653,0.20244184193620923,3.5402496050907653,0.20244184193620915,3.538173124014829,0.20269275627178523
1815,1.0,1.0309516271569383,0.030951627156938232,1.0159269391901407,0.0159269391901407,1.0238709600098048,0.02387096000980469,1.0168745424050596,0.01687454240505961,1.0127944392412584,0.012794439241258527,1.0140623534128037,0.014062353412803975
1816,2.8750612633917,3.3000708552647806,0.5120111976521196,3.1377717273767716,0.37255611757146595,3.1377717273767716,0.37255611757146606,3.123622082535131,0.3584064727298254,3.141539447392204,0.37632383758689864,3.141539447392204,0.37632383758689875
1828,4.176091259055681,3.4186517673407564,0.7574394917149245,3.7930754986867123,0.38301576036896934,3.7930754986867123,0.3830157603689693,3.7679930233288927,0.40809823572678844,3.7679930233288927,0.40809823572678827,3.7718622644978934,0.4042289945577875
1832,2.330413773349191,2.366292013585989,0.03587824023679764,2.3576644513744403,0.037636577177861466,2.3576644513744403,0.03763657717786142,2.3557783287440652,0.03575045454748667,2.349031177339617,0.04249760595193479,2.343373958494551,0.04815482479700053
1837,3.9208187539523753,2.6935583826924505,1.2272603712599246,2.612339340982899,1.3084794129694761,2.5941493270360123,1.3266694269163632,2.5367533424851163,1.3840654114672593,2.520135545344311,1.400683208608065,2.50700671412332,1.4138120398290555
1839,3.521791649639124,3.4136509938058475,0.23745194853436566,3.421772460747089,0.25031704051647974,3.421772460747089,0.25031704051647974,3.410436381960421,0.25580847878206187,3.418301286081759,0.24794357466072361,3.4247255573220357,0.2543678459009997
1840,3.2218487496163566,3.2180635152060746,0.1960736782507947,3.5125311477705914,0.35656111983128613,3.5125311477705914,0.356561119831286,3.5125311477705923,0.35656111983128624,3.5125311477705914,0.35656111983128586,3.5125311477705914,0.356561119831286
1843,2.920818753952376,3.2394400347577497,0.4396197757566352,3.203745963744054,0.3287270719511438,3.203300450281015,0.32828155848810514,3.1745810549757314,0.2995621631828209,3.190137891258654,0.31511899946574384,3.1901378912586535,0.3151189994657438
1849,2.998186659236532,3.6792323715482005,0.681045712311669,3.565856650644573,0.5676699914080404,3.5291196556185724,0.53093299638204,3.3999647579946535,0.5191305938489539,3.3814935814919,0.5006594173462007,3.389254756786727,0.4672743952438559
